Match ID,Map ID,Team 1,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Total Game Time,Map VOD
120,477,London Royal Ravens,Seattle Surge,Stage 3 Week 3,Hardpoint,Apocalypse,4,250,75,London Royal Ravens,7:48,https://youtu.be/UpTGnrobNZo?t=3908
121,478,OpTic Chicago,Atlanta FaZe,Stage 3 Week 3,Hardpoint,Raid,1,88,250,Atlanta FaZe,7:34,https://youtu.be/zEoUToI3nBo?t=606
121,479,OpTic Chicago,Atlanta FaZe,Stage 3 Week 3,Search and Destroy,Moscow,2,2,6,Atlanta FaZe,7:26,https://youtu.be/zEoUToI3nBo?t=1394
121,480,OpTic Chicago,Atlanta FaZe,Stage 3 Week 3,Control,Raid,3,0,3,Atlanta FaZe,7:42,https://youtu.be/zEoUToI3nBo?t=2517
122,481,Minnesota ROKKR,Dallas Empire,Stage 3 Week 3,Hardpoint,Moscow,1,232,250,Dallas Empire,11:15,https://youtu.be/Kif0HLiHP6c?t=87
122,482,Minnesota ROKKR,Dallas Empire,Stage 3 Week 3,Search and Destroy,Miami,2,4,6,Dallas Empire,12:46,https://youtu.be/Kif0HLiHP6c?t=1142
122,483,Minnesota ROKKR,Dallas Empire,Stage 3 Week 3,Control,Raid,3,3,2,Minnesota ROKKR,14:33,https://youtu.be/Kif0HLiHP6c?t=2631
122,484,Minnesota ROKKR,Dallas Empire,Stage 3 Week 3,Hardpoint,Apocalypse,4,177,250,Dallas Empire,9:37,https://youtu.be/Kif0HLiHP6c?t=4046
123,485,Paris Legion,London Royal Ravens,Major 3,Hardpoint,Moscow,1,106,250,London Royal Ravens,9:06,https://youtu.be/83-352cOPZo?t=513
123,486,Paris Legion,London Royal Ravens,Major 3,Search and Destroy,Moscow,2,6,4,Paris Legion,10:29,https://youtu.be/83-352cOPZo?t=1375
123,487,Paris Legion,London Royal Ravens,Major 3,Control,Checkmate,3,2,3,London Royal Ravens,11:09,https://youtu.be/83-352cOPZo?t=2966
123,488,Paris Legion,London Royal Ravens,Major 3,Hardpoint,Checkmate,4,150,250,London Royal Ravens,10:46,https://youtu.be/83-352cOPZo?t=4141
124,489,Seattle Surge,Los Angeles Guerrillas,Major 3,Hardpoint,Garrison,1,183,250,Los Angeles Guerrillas,11:01,https://youtu.be/JY2HP6Dn6bw?t=510
124,490,Seattle Surge,Los Angeles Guerrillas,Major 3,Search and Destroy,Express,2,6,5,Seattle Surge,11:18,https://youtu.be/JY2HP6Dn6bw?t=3321
124,491,Seattle Surge,Los Angeles Guerrillas,Major 3,Control,Garrison,3,1,3,Los Angeles Guerrillas,13:02,https://youtu.be/JY2HP6Dn6bw?t=4772
124,492,Seattle Surge,Los Angeles Guerrillas,Major 3,Hardpoint,Apocalypse,4,155,250,Los Angeles Guerrillas,9:01,https://youtu.be/JY2HP6Dn6bw?t=6037
125,493,Dallas Empire,Atlanta FaZe,Major 3,Hardpoint,Apocalypse,1,209,250,Atlanta FaZe,9:20,https://youtu.be/PvuteN9FGNs?t=403
125,494,Dallas Empire,Atlanta FaZe,Major 3,Search and Destroy,Checkmate,2,1,6,Atlanta FaZe,7:00,https://youtu.be/PvuteN9FGNs?t=1330
125,495,Dallas Empire,Atlanta FaZe,Major 3,Control,Garrison,3,2,3,Atlanta FaZe,13:08,https://youtu.be/PvuteN9FGNs?t=2404
126,496,Los Angeles Thieves,Florida Mutineers,Major 3,Hardpoint,Checkmate,1,233,250,Florida Mutineers,11:37,https://youtu.be/rYEEBfuhKNE?t=476
126,497,Los Angeles Thieves,Florida Mutineers,Major 3,Search and Destroy,Express,2,5,6,Florida Mutineers,11:37,https://youtu.be/rYEEBfuhKNE?t=1544
126,498,Los Angeles Thieves,Florida Mutineers,Major 3,Control,Checkmate,3,3,2,Los Angeles Thieves,14:10,https://youtu.be/rYEEBfuhKNE?t=3006
126,499,Los Angeles Thieves,Florida Mutineers,Major 3,Hardpoint,Moscow,4,216,250,Florida Mutineers,10:58,https://youtu.be/rYEEBfuhKNE?t=4345
127,500,London Royal Ravens,Minnesota ROKKR,Major 3,Hardpoint,Garrison,1,250,232,London Royal Ravens,11:47,https://youtu.be/MgsbH8jFAh0?t=487
127,501,London Royal Ravens,Minnesota ROKKR,Major 3,Search and Destroy,Raid,2,6,3,London Royal Ravens,9:40,https://youtu.be/MgsbH8jFAh0?t=1543
127,502,London Royal Ravens,Minnesota ROKKR,Major 3,Control,Garrison,3,3,0,London Royal Ravens,8:23,https://youtu.be/MgsbH8jFAh0?t=2894
128,503,Los Angeles Guerrillas,OpTic Chicago,Major 3,Hardpoint,Garrison,1,250,148,Los Angeles Guerrillas,9:49,https://youtu.be/_xDYIIscUBE?t=461
128,504,Los Angeles Guerrillas,OpTic Chicago,Major 3,Search and Destroy,Moscow,2,5,6,OpTic Chicago,11:57,https://youtu.be/_xDYIIscUBE?t=1432
128,505,Los Angeles Guerrillas,OpTic Chicago,Major 3,Control,Raid,3,2,3,OpTic Chicago,16:35,https://youtu.be/_xDYIIscUBE?t=2879
128,506,Los Angeles Guerrillas,OpTic Chicago,Major 3,Hardpoint,Moscow,4,210,250,OpTic Chicago,10:48,https://youtu.be/_xDYIIscUBE?t=4351
129,507,Atlanta FaZe,Toronto Ultra,Major 3,Hardpoint,Garrison,1,250,210,Atlanta FaZe,,https://youtu.be/-Wht7eVStfU?t=284
129,508,Atlanta FaZe,Toronto Ultra,Major 3,Search and Destroy,Checkmate,2,6,2,Atlanta FaZe,8:34,https://youtu.be/-Wht7eVStfU?t=1403
129,509,Atlanta FaZe,Toronto Ultra,Major 3,Control,Garrison,3,2,3,Toronto Ultra,13:16,https://youtu.be/-Wht7eVStfU?t=2629
129,510,Atlanta FaZe,Toronto Ultra,Major 3,Hardpoint,Raid,4,174,250,Toronto Ultra,9:37,https://youtu.be/-Wht7eVStfU?t=3941
129,511,Atlanta FaZe,Toronto Ultra,Major 3,Search and Destroy,Raid,5,6,3,Atlanta FaZe,9:02,https://youtu.be/-Wht7eVStfU?t=4952
130,512,Florida Mutineers,New York Subliners,Major 3,Hardpoint,Garrison,1,149,250,New York Subliners,10:01,https://youtu.be/D_wLjB2eST4?t=1091
130,513,Florida Mutineers,New York Subliners,Major 3,Search and Destroy,Express,2,0,6,New York Subliners,6:02,https://youtu.be/D_wLjB2eST4?t=2015
130,514,Florida Mutineers,New York Subliners,Major 3,Control,Garrison,3,0,3,New York Subliners,6:56,https://youtu.be/D_wLjB2eST4?t=2917
131,515,London Royal Ravens,Los Angeles Thieves,Major 3,Hardpoint,Garrison,1,123,250,Los Angeles Thieves,9:59,https://youtu.be/H1ZX50AA7fI?t=486
131,516,London Royal Ravens,Los Angeles Thieves,Major 3,Search and Destroy,Express,2,5,6,Los Angeles Thieves,10:45,https://youtu.be/H1ZX50AA7fI?t=1450
131,517,London Royal Ravens,Los Angeles Thieves,Major 3,Control,Checkmate,3,2,3,Los Angeles Thieves,13:17,https://youtu.be/H1ZX50AA7fI?t=3003
132,518,OpTic Chicago,Dallas Empire,Major 3,Hardpoint,Garrison,1,250,151,OpTic Chicago,9:41,https://youtu.be/XLRqVUdUKfw?t=1315
132,519,OpTic Chicago,Dallas Empire,Major 3,Search and Destroy,Checkmate,2,6,5,OpTic Chicago,13:34,https://youtu.be/XLRqVUdUKfw?t=2217
132,520,OpTic Chicago,Dallas Empire,Major 3,Control,Raid,3,3,1,OpTic Chicago,11:42,https://youtu.be/XLRqVUdUKfw?t=4130
133,521,Los Angeles Thieves,Toronto Ultra,Major 3,Hardpoint,Raid,1,14,250,Toronto Ultra,5:43,https://youtu.be/1a7H5Nu5hhw?t=421
133,522,Los Angeles Thieves,Toronto Ultra,Major 3,Search and Destroy,Miami,2,6,1,Los Angeles Thieves,8:03,https://youtu.be/1a7H5Nu5hhw?t=2430
133,523,Los Angeles Thieves,Toronto Ultra,Major 3,Control,Garrison,3,0,3,Toronto Ultra,7:15,https://youtu.be/1a7H5Nu5hhw?t=3540
133,524,Los Angeles Thieves,Toronto Ultra,Major 3,Hardpoint,Checkmate,4,81,250,Toronto Ultra,7:38,https://youtu.be/1a7H5Nu5hhw?t=5150
134,525,OpTic Chicago,Florida Mutineers,Major 3,Hardpoint,Moscow,1,250,139,OpTic Chicago,9:41,https://youtu.be/TUePXSuhNPs?t=442
134,526,OpTic Chicago,Florida Mutineers,Major 3,Search and Destroy,Raid,2,6,5,OpTic Chicago,13:05,https://youtu.be/TUePXSuhNPs?t=1341
134,527,OpTic Chicago,Florida Mutineers,Major 3,Control,Checkmate,3,3,1,OpTic Chicago,9:26,https://youtu.be/TUePXSuhNPs?t=2900
135,528,New York Subliners,Atlanta FaZe,Major 3,Hardpoint,Apocalypse,1,250,181,New York Subliners,8:49,https://youtu.be/3r08IwCGhrU?t=402
135,529,New York Subliners,Atlanta FaZe,Major 3,Search and Destroy,Checkmate,2,6,4,New York Subliners,11:49,https://youtu.be/3r08IwCGhrU?t=1480
135,530,New York Subliners,Atlanta FaZe,Major 3,Control,Raid,3,0,3,Atlanta FaZe,7:42,https://youtu.be/3r08IwCGhrU?t=2907
135,531,New York Subliners,Atlanta FaZe,Major 3,Hardpoint,Raid,4,165,250,Atlanta FaZe,9:01,https://youtu.be/3r08IwCGhrU?t=3797
135,532,New York Subliners,Atlanta FaZe,Major 3,Search and Destroy,Express,5,6,5,New York Subliners,9:03,https://youtu.be/3r08IwCGhrU?t=4786
136,533,Toronto Ultra,OpTic Chicago,Major 3,Hardpoint,Garrison,1,180,250,OpTic Chicago,10:17,https://youtu.be/kzuukklPQV0?t=565
136,534,Toronto Ultra,OpTic Chicago,Major 3,Search and Destroy,Moscow,2,6,3,Toronto Ultra,10:37,https://youtu.be/kzuukklPQV0?t=1556
136,535,Toronto Ultra,OpTic Chicago,Major 3,Control,Raid,3,3,2,Toronto Ultra,14:31,https://youtu.be/kzuukklPQV0?t=2882
136,536,Toronto Ultra,OpTic Chicago,Major 3,Hardpoint,Checkmate,4,117,250,OpTic Chicago,8:07,https://youtu.be/kzuukklPQV0?t=4262
136,537,Toronto Ultra,OpTic Chicago,Major 3,Search and Destroy,Raid,5,6,5,Toronto Ultra,12:35,https://youtu.be/kzuukklPQV0?t=5197
137,538,Toronto Ultra,Atlanta FaZe,Major 3,Hardpoint,Garrison,1,123,250,Atlanta FaZe,9:42,https://youtu.be/36FFroiDhQQ?t=319
137,539,Toronto Ultra,Atlanta FaZe,Major 3,Search and Destroy,Raid,2,6,3,Toronto Ultra,8:49,https://youtu.be/36FFroiDhQQ?t=1300
137,540,Toronto Ultra,Atlanta FaZe,Major 3,Control,Garrison,3,0,3,Atlanta FaZe,8:50,https://youtu.be/36FFroiDhQQ?t=2565
137,541,Toronto Ultra,Atlanta FaZe,Major 3,Hardpoint,Raid,4,250,235,Toronto Ultra,,https://youtu.be/36FFroiDhQQ?t=3582
137,542,Toronto Ultra,Atlanta FaZe,Major 3,Search and Destroy,Moscow,5,2,6,Atlanta FaZe,8:16,https://youtu.be/36FFroiDhQQ?t=4617
138,543,Atlanta FaZe,New York Subliners,Major 3,Hardpoint,Garrison,1,185,250,New York Subliners,10:44,https://youtu.be/FehDbSaX6rE?t=578
138,544,Atlanta FaZe,New York Subliners,Major 3,Search and Destroy,Checkmate,2,6,5,Atlanta FaZe,11:48,https://youtu.be/FehDbSaX6rE?t=1625
138,545,Atlanta FaZe,New York Subliners,Major 3,Control,Garrison,3,3,0,Atlanta FaZe,8:56,https://youtu.be/FehDbSaX6rE?t=3165
138,546,Atlanta FaZe,New York Subliners,Major 3,Hardpoint,Moscow,4,250,124,Atlanta FaZe,9:38,https://youtu.be/FehDbSaX6rE?t=4154
138,547,Atlanta FaZe,New York Subliners,Major 3,Search and Destroy,Miami,5,3,6,New York Subliners,13:27,https://youtu.be/FehDbSaX6rE?t=5169
138,548,Atlanta FaZe,New York Subliners,Major 3,Control,Checkmate,6,3,2,Atlanta FaZe,11:56,https://youtu.be/FehDbSaX6rE?t=6562
138,549,Atlanta FaZe,New York Subliners,Major 3,Search and Destroy,Raid,7,6,1,Atlanta FaZe,,https://youtu.be/FehDbSaX6rE?t=7887
139,550,Paris Legion,Atlanta FaZe,Stage 4 Week 1,Hardpoint,Garrison,1,211,250,Atlanta FaZe,11:53,https://youtu.be/cKjhpx8j21w?t=507
139,551,Paris Legion,Atlanta FaZe,Stage 4 Week 1,Search and Destroy,Standoff,2,6,1,Paris Legion,9:59,https://youtu.be/cKjhpx8j21w?t=2002
139,552,Paris Legion,Atlanta FaZe,Stage 4 Week 1,Control,Raid,3,1,3,Atlanta FaZe,12:49,https://youtu.be/cKjhpx8j21w?t=3460
139,553,Paris Legion,Atlanta FaZe,Stage 4 Week 1,Hardpoint,Raid,4,228,250,Atlanta FaZe,10:32,https://youtu.be/cKjhpx8j21w?t=4690
140,554,Florida Mutineers,Toronto Ultra,Stage 4 Week 1,Hardpoint,Raid,1,250,182,Florida Mutineers,9:13,https://youtu.be/Yq7kMlEQitA?t=804
140,555,Florida Mutineers,Toronto Ultra,Stage 4 Week 1,Search and Destroy,Standoff,2,6,2,Florida Mutineers,9:11,https://youtu.be/Yq7kMlEQitA?t=1763
140,556,Florida Mutineers,Toronto Ultra,Stage 4 Week 1,Control,Raid,3,0,3,Toronto Ultra,6:42,https://youtu.be/Yq7kMlEQitA?t=2964
140,557,Florida Mutineers,Toronto Ultra,Stage 4 Week 1,Hardpoint,Moscow,4,209,250,Toronto Ultra,10:27,https://youtu.be/Yq7kMlEQitA?t=3787
140,558,Florida Mutineers,Toronto Ultra,Stage 4 Week 1,Search and Destroy,Miami,5,6,3,Florida Mutineers,13:28,https://youtu.be/Yq7kMlEQitA?t=4814
141,559,London Royal Ravens,Dallas Empire,Stage 4 Week 1,Hardpoint,Apocalypse,1,250,209,London Royal Ravens,9:56,https://youtu.be/tjS5qLNL9e8?t=140
141,560,London Royal Ravens,Dallas Empire,Stage 4 Week 1,Search and Destroy,Express,2,5,6,Dallas Empire,12:19,https://youtu.be/tjS5qLNL9e8?t=1132
141,561,London Royal Ravens,Dallas Empire,Stage 4 Week 1,Control,Garrison,3,3,0,London Royal Ravens,6:28,https://youtu.be/tjS5qLNL9e8?t=2641
141,562,London Royal Ravens,Dallas Empire,Stage 4 Week 1,Hardpoint,Garrison,4,244,250,Dallas Empire,,https://youtu.be/tjS5qLNL9e8?t=3570
141,563,London Royal Ravens,Dallas Empire,Stage 4 Week 1,Search and Destroy,Standoff,5,2,6,Dallas Empire,7:59,https://youtu.be/tjS5qLNL9e8?t=4791
142,564,Minnesota ROKKR,OpTic Chicago,Stage 4 Week 1,Hardpoint,Moscow,1,238,250,OpTic Chicago,,https://youtu.be/xWGmSGngciA?t=494
142,565,Minnesota ROKKR,OpTic Chicago,Stage 4 Week 1,Search and Destroy,Standoff,2,2,6,OpTic Chicago,,https://youtu.be/xWGmSGngciA?t=1633
142,566,Minnesota ROKKR,OpTic Chicago,Stage 4 Week 1,Control,Raid,3,0,3,OpTic Chicago,7:54,https://youtu.be/xWGmSGngciA?t=3552
143,567,Paris Legion,Minnesota ROKKR,Stage 4 Week 1,Hardpoint,Garrison,1,129,250,Minnesota ROKKR,8:49,https://youtu.be/hZxQBPt_IBg?t=464
143,568,Paris Legion,Minnesota ROKKR,Stage 4 Week 1,Search and Destroy,Raid,2,6,1,Paris Legion,8:19,https://youtu.be/hZxQBPt_IBg?t=1358
143,569,Paris Legion,Minnesota ROKKR,Stage 4 Week 1,Control,Raid,3,1,3,Minnesota ROKKR,14:28,https://youtu.be/hZxQBPt_IBg?t=2507
143,570,Paris Legion,Minnesota ROKKR,Stage 4 Week 1,Hardpoint,Moscow,4,247,250,Minnesota ROKKR,12:50,https://youtu.be/hZxQBPt_IBg?t=3844
144,571,Seattle Surge,Los Angeles Thieves,Stage 4 Week 1,Hardpoint,Apocalypse,1,250,155,Seattle Surge,9:10,https://youtu.be/W8GsVrhNUuY?t=430
144,572,Seattle Surge,Los Angeles Thieves,Stage 4 Week 1,Search and Destroy,Standoff,2,3,6,Los Angeles Thieves,7:07,https://youtu.be/W8GsVrhNUuY?t=1307
144,573,Seattle Surge,Los Angeles Thieves,Stage 4 Week 1,Control,Raid,3,2,3,Los Angeles Thieves,13:52,https://youtu.be/W8GsVrhNUuY?t=2627
144,574,Seattle Surge,Los Angeles Thieves,Stage 4 Week 1,Hardpoint,Moscow,4,250,150,Seattle Surge,10:45,https://youtu.be/W8GsVrhNUuY?t=4020
144,575,Seattle Surge,Los Angeles Thieves,Stage 4 Week 1,Search and Destroy,Raid,5,1,6,Los Angeles Thieves,6:24,https://youtu.be/W8GsVrhNUuY?t=5067
145,576,Los Angeles Guerrillas,New York Subliners,Stage 4 Week 1,Hardpoint,Apocalypse,1,195,250,New York Subliners,9:39,https://youtu.be/sCjEedqBHl0?t=381
145,577,Los Angeles Guerrillas,New York Subliners,Stage 4 Week 1,Search and Destroy,Miami,2,6,2,Los Angeles Guerrillas,10:29,https://youtu.be/sCjEedqBHl0?t=1319
145,578,Los Angeles Guerrillas,New York Subliners,Stage 4 Week 1,Control,Garrison,3,0,3,New York Subliners,7:37,https://youtu.be/sCjEedqBHl0?t=2633
145,579,Los Angeles Guerrillas,New York Subliners,Stage 4 Week 1,Hardpoint,Moscow,4,169,250,New York Subliners,10:10,https://youtu.be/sCjEedqBHl0?t=3571
146,580,London Royal Ravens,Florida Mutineers,Stage 4 Week 1,Hardpoint,Moscow,1,211,250,Florida Mutineers,11:09,https://youtu.be/3m03OWmK8EQ?t=485
146,581,London Royal Ravens,Florida Mutineers,Stage 4 Week 1,Search and Destroy,Express,2,3,6,Florida Mutineers,9:25,https://youtu.be/3m03OWmK8EQ?t=1513
146,582,London Royal Ravens,Florida Mutineers,Stage 4 Week 1,Control,Checkmate,3,0,3,Florida Mutineers,,https://youtu.be/3m03OWmK8EQ?t=2768
147,583,Dallas Empire,Toronto Ultra,Stage 4 Week 1,Hardpoint,Raid,1,144,250,Toronto Ultra,8:02,https://youtu.be/zt_2J4AA484?t=415
147,584,Dallas Empire,Toronto Ultra,Stage 4 Week 1,Search and Destroy,Express,2,4,6,Toronto Ultra,10:52,https://youtu.be/zt_2J4AA484?t=1209
147,585,Dallas Empire,Toronto Ultra,Stage 4 Week 1,Control,Garrison,3,1,3,Toronto Ultra,10:24,https://youtu.be/zt_2J4AA484?t=2622
148,586,OpTic Chicago,Atlanta FaZe,Stage 4 Week 1,Hardpoint,Moscow,1,157,250,Atlanta FaZe,10:33,https://youtu.be/KnGpwXS2Sto?t=405
148,587,OpTic Chicago,Atlanta FaZe,Stage 4 Week 1,Search and Destroy,Express,2,4,6,Atlanta FaZe,9:11,https://youtu.be/KnGpwXS2Sto?t=1390
148,588,OpTic Chicago,Atlanta FaZe,Stage 4 Week 1,Control,Raid,3,0,3,Atlanta FaZe,6:56,https://youtu.be/KnGpwXS2Sto?t=2674
149,589,Seattle Surge,Atlanta FaZe,Stage 4 Week 2,Hardpoint,Checkmate,1,199,250,Atlanta FaZe,11:03,https://youtu.be/vX0DQ4w4-Ok?t=457
149,590,Seattle Surge,Atlanta FaZe,Stage 4 Week 2,Search and Destroy,Raid,2,5,6,Atlanta FaZe,10:25,https://youtu.be/vX0DQ4w4-Ok?t=1465
149,591,Seattle Surge,Atlanta FaZe,Stage 4 Week 2,Control,Garrison,3,0,3,Atlanta FaZe,8:19,https://youtu.be/vX0DQ4w4-Ok?t=2822
150,592,Los Angeles Guerrillas,Dallas Empire,Stage 4 Week 2,Hardpoint,Raid,1,171,250,Dallas Empire,8:55,https://youtu.be/Ivjyc2fDPEg?t=1323
150,593,Los Angeles Guerrillas,Dallas Empire,Stage 4 Week 2,Search and Destroy,Miami,2,3,6,Dallas Empire,11:23,https://youtu.be/Ivjyc2fDPEg?t=2196
150,594,Los Angeles Guerrillas,Dallas Empire,Stage 4 Week 2,Control,Garrison,3,1,3,Dallas Empire,8:46,https://youtu.be/Ivjyc2fDPEg?t=3605
151,595,Paris Legion,Los Angeles Thieves,Stage 4 Week 2,Hardpoint,Moscow,1,218,250,Los Angeles Thieves,11:31,https://youtu.be/d9tLDE1MyYk?t=464
151,596,Paris Legion,Los Angeles Thieves,Stage 4 Week 2,Search and Destroy,Raid,2,6,3,Paris Legion,8:12,https://youtu.be/d9tLDE1MyYk?t=1536
151,597,Paris Legion,Los Angeles Thieves,Stage 4 Week 2,Control,Garrison,3,3,2,Paris Legion,8:27,https://youtu.be/d9tLDE1MyYk?t=2809
151,598,Paris Legion,Los Angeles Thieves,Stage 4 Week 2,Hardpoint,Apocalypse,4,250,169,Paris Legion,9:41,https://youtu.be/d9tLDE1MyYk?t=3813
152,599,Florida Mutineers,New York Subliners,Stage 4 Week 2,Hardpoint,Apocalypse,1,250,234,Florida Mutineers,12:34,https://youtu.be/S97HNbZOb8U?t=564
152,600,Florida Mutineers,New York Subliners,Stage 4 Week 2,Search and Destroy,Standoff,2,3,6,New York Subliners,9:46,https://youtu.be/S97HNbZOb8U?t=1722
152,601,Florida Mutineers,New York Subliners,Stage 4 Week 2,Control,Raid,3,3,2,Florida Mutineers,15:49,https://youtu.be/S97HNbZOb8U?t=2980
152,602,Florida Mutineers,New York Subliners,Stage 4 Week 2,Hardpoint,Checkmate,4,228,250,New York Subliners,,https://youtu.be/S97HNbZOb8U?t=4480
152,603,Florida Mutineers,New York Subliners,Stage 4 Week 2,Search and Destroy,Express,5,2,6,New York Subliners,8:38,https://youtu.be/S97HNbZOb8U?t=5647
153,604,London Royal Ravens,Toronto Ultra,Stage 4 Week 2,Hardpoint,Checkmate,1,138,250,Toronto Ultra,9:09,https://youtu.be/wizE_2Z-fao?t=483
153,605,London Royal Ravens,Toronto Ultra,Stage 4 Week 2,Search and Destroy,Moscow,2,5,6,Toronto Ultra,,https://youtu.be/wizE_2Z-fao?t=1374
153,606,London Royal Ravens,Toronto Ultra,Stage 4 Week 2,Control,Garrison,3,1,3,Toronto Ultra,10:02,https://youtu.be/wizE_2Z-fao?t=3006
154,607,Paris Legion,OpTic Chicago,Stage 4 Week 2,Hardpoint,Garrison,1,240,250,OpTic Chicago,12:01,https://youtu.be/jmDoWKvyKpI?t=464
154,608,Paris Legion,OpTic Chicago,Stage 4 Week 2,Search and Destroy,Standoff,2,2,6,OpTic Chicago,,https://youtu.be/jmDoWKvyKpI?t=1524
154,609,Paris Legion,OpTic Chicago,Stage 4 Week 2,Control,Raid,3,3,1,Paris Legion,,https://youtu.be/jmDoWKvyKpI?t=3075
154,610,Paris Legion,OpTic Chicago,Stage 4 Week 2,Hardpoint,Moscow,4,156,250,OpTic Chicago,9:08,https://youtu.be/jmDoWKvyKpI?t=4199
155,611,Seattle Surge,Minnesota ROKKR,Stage 4 Week 2,Hardpoint,Moscow,1,250,205,Seattle Surge,10:17,https://youtu.be/62C23ntEHzI?t=369
155,612,Seattle Surge,Minnesota ROKKR,Stage 4 Week 2,Search and Destroy,Raid,2,2,6,Minnesota ROKKR,7:11,https://youtu.be/62C23ntEHzI?t=1276
155,613,Seattle Surge,Minnesota ROKKR,Stage 4 Week 2,Control,Garrison,3,2,3,Minnesota ROKKR,12:22,https://youtu.be/62C23ntEHzI?t=2654
155,614,Seattle Surge,Minnesota ROKKR,Stage 4 Week 2,Hardpoint,Checkmate,4,221,250,Minnesota ROKKR,11:33,https://youtu.be/62C23ntEHzI?t=3926
156,615,Los Angeles Guerrillas,Florida Mutineers,Stage 4 Week 2,Hardpoint,Moscow,1,235,250,Florida Mutineers,,https://youtu.be/SdfwlXNjTk4?t=501
156,616,Los Angeles Guerrillas,Florida Mutineers,Stage 4 Week 2,Search and Destroy,Standoff,2,3,6,Florida Mutineers,6:39,https://youtu.be/SdfwlXNjTk4?t=1479
156,617,Los Angeles Guerrillas,Florida Mutineers,Stage 4 Week 2,Control,Garrison,3,3,0,Los Angeles Guerrillas,8:45,https://youtu.be/SdfwlXNjTk4?t=2507
156,618,Los Angeles Guerrillas,Florida Mutineers,Stage 4 Week 2,Hardpoint,Raid,4,216,250,Florida Mutineers,10:04,https://youtu.be/SdfwlXNjTk4?t=3490
157,619,Los Angeles Thieves,Atlanta FaZe,Stage 4 Week 2,Hardpoint,Apocalypse,1,186,250,Atlanta FaZe,9:22,https://youtu.be/psRowu7BY_s?t=402
157,620,Los Angeles Thieves,Atlanta FaZe,Stage 4 Week 2,Search and Destroy,Raid,2,0,6,Atlanta FaZe,5:33,https://youtu.be/psRowu7BY_s?t=1259
157,621,Los Angeles Thieves,Atlanta FaZe,Stage 4 Week 2,Control,Raid,3,1,3,Atlanta FaZe,12:32,https://youtu.be/psRowu7BY_s?t=2211
158,622,Dallas Empire,New York Subliners,Stage 4 Week 2,Hardpoint,Garrison,1,219,250,New York Subliners,11:58,https://youtu.be/s_MSXuAgVgw?t=497
158,623,Dallas Empire,New York Subliners,Stage 4 Week 2,Search and Destroy,Raid,2,6,3,Dallas Empire,6:52,https://youtu.be/s_MSXuAgVgw?t=1572
158,624,Dallas Empire,New York Subliners,Stage 4 Week 2,Control,Garrison,3,3,2,Dallas Empire,13:41,https://youtu.be/s_MSXuAgVgw?t=2661
158,625,Dallas Empire,New York Subliners,Stage 4 Week 2,Hardpoint,Checkmate,4,210,250,New York Subliners,11:28,https://youtu.be/s_MSXuAgVgw?t=4020
158,626,Dallas Empire,New York Subliners,Stage 4 Week 2,Search and Destroy,Standoff,5,4,6,New York Subliners,10:58,https://youtu.be/s_MSXuAgVgw?t=5109
159,627,Los Angeles Guerrillas,Toronto Ultra,Stage 4 Week 3,Hardpoint,Garrison,1,136,250,Toronto Ultra,10:12,https://youtu.be/EVCFgsVJ2As?t=479
159,628,Los Angeles Guerrillas,Toronto Ultra,Stage 4 Week 3,Search and Destroy,Express,2,3,6,Toronto Ultra,8:52,https://youtu.be/EVCFgsVJ2As?t=1495
159,629,Los Angeles Guerrillas,Toronto Ultra,Stage 4 Week 3,Control,Raid,3,1,3,Toronto Ultra,11:55,https://youtu.be/EVCFgsVJ2As?t=2736
160,630,Seattle Surge,OpTic Chicago,Stage 4 Week 3,Hardpoint,Raid,1,250,232,Seattle Surge,10:51,https://youtu.be/DHxX7Ek95UI?t=477
160,631,Seattle Surge,OpTic Chicago,Stage 4 Week 3,Search and Destroy,Moscow,2,3,6,OpTic Chicago,9:18,https://youtu.be/DHxX7Ek95UI?t=1567
160,632,Seattle Surge,OpTic Chicago,Stage 4 Week 3,Control,Checkmate,3,3,1,Seattle Surge,8:15,https://youtu.be/DHxX7Ek95UI?t=2942
160,633,Seattle Surge,OpTic Chicago,Stage 4 Week 3,Hardpoint,Checkmate,4,227,250,OpTic Chicago,12:06,https://youtu.be/DHxX7Ek95UI?t=3975
160,634,Seattle Surge,OpTic Chicago,Stage 4 Week 3,Search and Destroy,Raid,5,6,4,Seattle Surge,,https://youtu.be/DHxX7Ek95UI?t=5133
161,635,London Royal Ravens,New York Subliners,Stage 4 Week 3,Hardpoint,Checkmate,1,119,250,New York Subliners,8:22,https://youtu.be/t-V9ZpLu3r8?t=508
161,636,London Royal Ravens,New York Subliners,Stage 4 Week 3,Search and Destroy,Standoff,2,5,6,New York Subliners,12:17,https://youtu.be/t-V9ZpLu3r8?t=1398
161,637,London Royal Ravens,New York Subliners,Stage 4 Week 3,Control,Raid,3,1,3,New York Subliners,11:22,https://youtu.be/t-V9ZpLu3r8?t=2958
162,638,Minnesota ROKKR,Los Angeles Thieves,Stage 4 Week 3,Hardpoint,Garrison,1,250,190,Minnesota ROKKR,10:37,https://youtu.be/RAIjqCLIcP8?t=516
162,639,Minnesota ROKKR,Los Angeles Thieves,Stage 4 Week 3,Search and Destroy,Standoff,2,1,6,Los Angeles Thieves,6:18,https://youtu.be/RAIjqCLIcP8?t=1559
